Date,City,Region,Category,SubCategory,Sales,Quantity,Profit
2/21/2016,Tampa,South,Office Supplies,Binders,34.86,2,-26.726
2/21/2016,Tampa,South,Office Supplies,Storage,432.456,3,32.4342
4/22/2017,Columbus,South,Office Supplies,Storage,675.06,3,87.7578
05-09-2017,Jacksonville,South,Office Supplies,Envelopes,65.232,3,22.0158
05-09-2017,Jacksonville,South,Furniture,Chairs,207,3,25.875
12/21/2015,Saint Charles,Central,Technology,Machines,600.53,2,137.264
12/21/2015,Saint Charles,Central,Office Supplies,Art,59.904,2,14.2272
12/21/2015,Saint Charles,Central,Technology,Accessories,637.44,8,135.456
12/21/2015,Saint Charles,Central,Furniture,Furnishings,51.756,3,-33.6414
08-12-2014,Miami,South,Office Supplies,Paper,31.104,6,10.8864
08-12-2014,Miami,South,Office Supplies,Art,47.96,5,4.1965
08-12-2014,Miami,South,Technology,Accessories,158.928,7,41.7186
08-12-2014,Miami,South,Office Supplies,Appliances,211.248,6,15.8436
08-12-2014,Miami,South,Office Supplies,Supplies,5.552,2,-1.041
08-12-2014,Miami,South,Office Supplies,Labels,2.952,1,0.9963
12-11-2015,Troy,East,Office Supplies,Binders,10.332,3,-7.5768
11-03-2017,Seattle,West,Office Supplies,Binders,18.368,4,5.9696
3/13/2017,New York City,East,Technology,Phones,299.9,2,74.975
5/30/2016,Arlington,South,Office Supplies,Envelopes,26.55,9,12.744
5/30/2016,Arlington,South,Technology,Accessories,111.98,2,26.8752
07-05-2015,Charlotte,South,Furniture,Furnishings,4.928,2,0.7392
07-05-2015,Charlotte,South,Office Supplies,Labels,11.784,3,4.2717
03-11-2014,Roseville,West,Office Supplies,Art,7.98,3,2.0748
4/20/2015,Detroit,Central,Office Supplies,Envelopes,180.96,2,81.432
7/26/2017,Los Angeles,West,Technology,Accessories,1649.95,5,659.98
7/26/2017,Los Angeles,West,Furniture,Chairs,362.352,3,45.294
10/31/2014,San Francisco,West,Technology,Phones,73.584,2,8.2782
11-03-2017,Bakersfield,West,Furniture,Tables,486.368,4,36.4776
08-11-2016,Tulsa,Central,Office Supplies,Paper,32.4,5,15.552
08-11-2016,Tulsa,Central,Office Supplies,Binders,41.86,7,19.2556
08-11-2016,Tulsa,Central,Office Supplies,Binders,77.56,2,35.6776
7/25/2016,San Francisco,West,Office Supplies,Art,37.17,9,11.151
03-01-2014,Houston,Central,Office Supplies,Storage,137.352,3,8.5845
03-01-2014,Houston,Central,Furniture,Tables,376.509,3,-43.0296
1/26/2017,Columbus,South,Furniture,Furnishings,62.72,4,24.4608
1/26/2017,Columbus,South,Technology,Phones,2939.93,7,764.3818
07-12-2014,League City,Central,Furniture,Chairs,512.358,3,-14.6388
07-12-2014,League City,Central,Office Supplies,Fasteners,3.488,2,0.5668
07-12-2014,League City,Central,Office Supplies,Art,22.288,7,3.9004
07-12-2014,League City,Central,Office Supplies,Paper,16.032,3,5.6112
04-11-2017,Burlington,South,Office Supplies,Art,1.752,1,0.1533
04-11-2017,Burlington,South,Office Supplies,Art,20.992,8,2.3616
11/13/2017,New York City,East,Office Supplies,Storage,11.21,1,3.363
12-05-2015,Dallas,Central,Office Supplies,Art,45.04,2,4.504
9/26/2016,Houston,Central,Office Supplies,Binders,15.624,2,-24.9984
11/19/2016,Long Beach,East,Office Supplies,Appliances,8.74,2,2.2724
11/19/2016,Long Beach,East,Office Supplies,Paper,44.75,5,20.585
09-08-2017,Hialeah,South,Office Supplies,Storage,61.68,5,5.397
09-08-2017,Hialeah,South,Technology,Phones,158.376,3,13.8579
7/21/2017,Aurora,Central,Office Supplies,Binders,2.864,4,-4.5824
7/21/2017,Aurora,Central,Office Supplies,Binders,94.192,7,-164.836
10-06-2017,Belleville,East,Office Supplies,Paper,143.7,3,68.976
10-06-2017,Belleville,East,Office Supplies,Paper,6.48,1,3.1104
11-07-2017,New York City,East,Technology,Accessories,7.88,4,2.5216
03-09-2016,Andover,East,Office Supplies,Storage,11.21,1,3.363
03-09-2016,Andover,East,Furniture,Chairs,354.9,5,88.725
03-09-2016,Andover,East,Office Supplies,Paper,17.94,3,8.7906
03-09-2016,Andover,East,Office Supplies,Binders,51.8,4,23.31
5/13/2017,Newark,East,Office Supplies,Binders,299.52,9,149.76
07-02-2016,Arlington,South,Office Supplies,Art,7.7,2,3.157
12/27/2014,Decatur,South,Office Supplies,Paper,23.92,4,11.7208
12/27/2014,Decatur,South,Technology,Accessories,498,5,184.26
4/13/2017,Hesperia,West,Furniture,Chairs,436.704,6,-38.2116
11/14/2014,Chesapeake,South,Office Supplies,Paper,32.4,5,15.552
06-11-2017,Los Angeles,West,Office Supplies,Appliances,61.44,3,16.5888
11/25/2016,Huntsville,South,Office Supplies,Storage,73.36,7,19.8072
3/21/2014,Knoxville,South,Office Supplies,Labels,59.2,5,22.2
3/21/2014,Knoxville,South,Furniture,Furnishings,32.952,3,6.5904
3/21/2014,Knoxville,South,Furniture,Chairs,218.376,3,-10.9188
4/30/2015,Lawrence,East,Furniture,Furnishings,31.4,5,13.188
4/30/2015,Lawrence,East,Furniture,Furnishings,9.48,1,3.792
4/30/2015,Lawrence,East,Technology,Phones,209.5,10,58.66
4/30/2015,Lawrence,East,Furniture,Furnishings,24.3,5,10.449
4/30/2015,Lawrence,East,Office Supplies,Paper,6.48,1,3.1104
05-03-2017,Philadelphia,East,Furniture,Furnishings,32.448,2,7.3008
05-03-2017,Philadelphia,East,Office Supplies,Binders,26.388,4,-17.592
05-03-2017,Philadelphia,East,Furniture,Tables,373.47,5,-112.041
05-03-2017,Philadelphia,East,Office Supplies,Binders,64.2,5,-44.94
05-03-2017,Philadelphia,East,Office Supplies,Fasteners,8,2,2.8
8/26/2016,Athens,South,Furniture,Furnishings,186.54,3,41.0388
04-11-2014,Great Falls,West,Office Supplies,Storage,87.08,7,24.3824
04-11-2014,Great Falls,West,Technology,Phones,105.584,2,9.2386
04-11-2014,Great Falls,West,Technology,Accessories,217.44,6,91.3248
01-02-2017,El Paso,Central,Office Supplies,Art,31.744,2,3.968
01-02-2017,El Paso,Central,Office Supplies,Appliances,5.432,2,-13.58
01-02-2017,El Paso,Central,Furniture,Tables,913.43,5,-169.637
01-02-2017,El Paso,Central,Office Supplies,Storage,372.144,3,27.9108
4/28/2017,Kissimmee,South,Technology,Phones,751.984,2,84.5982
1/30/2017,Seattle,West,Technology,Phones,604.768,4,60.4768
09-07-2014,Santa Clara,West,Office Supplies,Supplies,27.36,4,7.3872
09-07-2014,Santa Clara,West,Office Supplies,Paper,20.56,2,9.6632
09-07-2014,Santa Clara,West,Office Supplies,Binders,83.92,5,31.47
06-11-2016,Los Angeles,West,Furniture,Tables,902.712,3,33.8517
10/17/2016,Fresno,West,Furniture,Bookcases,120.666,2,21.294
12/27/2014,Fort Worth,Central,Office Supplies,Binders,4.984,1,-8.4728
11/24/2016,Seattle,West,Furniture,Furnishings,82.26,3,33.7266
11-10-2016,San Francisco,West,Office Supplies,Storage,29.74,1,4.461
01-05-2015,San Francisco,West,Office Supplies,Appliances,87.36,6,23.5872
01-05-2015,San Francisco,West,Office Supplies,Binders,56.16,6,17.55
3/21/2017,Pompano Beach,South,Office Supplies,Appliances,64.384,1,8.048
11-12-2015,Houston,Central,Office Supplies,Storage,64.784,1,-14.5764
11-12-2015,Houston,Central,Office Supplies,Paper,15.552,3,5.6376
11-12-2015,Houston,Central,Office Supplies,Envelopes,223.888,7,69.965
09-09-2014,Chicago,Central,Office Supplies,Paper,10.896,3,3.405
3/17/2016,San Francisco,West,Technology,Phones,84.784,2,-20.1362
02-08-2016,Houston,Central,Furniture,Chairs,241.5,4,0
11/26/2016,Shelton,East,Technology,Accessories,59.97,3,14.9925
11/26/2016,Shelton,East,Office Supplies,Paper,13.36,2,6.4128
09-04-2017,Oakland,West,Office Supplies,Binders,11.808,3,4.1328
5/28/2015,Manchester,East,Office Supplies,Storage,16.24,1,2.436
5/28/2015,Manchester,East,Office Supplies,Storage,77.55,5,21.714
11-01-2014,Orange,East,Office Supplies,Appliances,76.12,2,22.0748
12/27/2016,Akron,East,Office Supplies,Fasteners,17.184,6,6.2292
12-04-2017,Los Angeles,West,Office Supplies,Paper,11.76,2,5.7624
12/23/2017,Danbury,East,Furniture,Furnishings,27.46,2,9.8856
12-01-2016,Franklin,East,Technology,Phones,137.94,3,35.8644
12-01-2016,Franklin,East,Furniture,Furnishings,111.15,5,48.906
12-01-2016,Franklin,East,Office Supplies,Appliances,901.95,3,297.6435
12-01-2016,Franklin,East,Furniture,Tables,366.009,3,-47.0583
6/30/2014,Wilmington,South,Office Supplies,Paper,310.688,7,108.7408
09-03-2014,Houston,Central,Office Supplies,Binders,7.68,5,-11.52
11-02-2017,Springfield,East,Furniture,Chairs,155.372,2,-35.5136
4/13/2015,Glendale,West,Office Supplies,Storage,10.744,1,0.8058
12-05-2015,New York City,East,Office Supplies,Binders,232.4,5,78.435
12-05-2015,New York City,East,Furniture,Chairs,164.646,3,12.8058
12-05-2015,New York City,East,Office Supplies,Paper,22.68,2,11.1132
02-01-2016,Los Angeles,West,Office Supplies,Paper,105.52,4,48.5392
07-08-2017,Newark,East,Furniture,Furnishings,83.92,4,5.8744
07-08-2017,Newark,East,Technology,Accessories,141.9,5,58.179
07-08-2017,Newark,East,Furniture,Furnishings,39.98,2,9.1954
07-08-2017,Newark,East,Office Supplies,Art,28.91,7,8.673
07-08-2017,Newark,East,Office Supplies,Art,174.95,5,45.487
12-11-2015,San Bernardino,West,Office Supplies,Binders,110.528,4,38.6848
11/15/2016,Burlington,South,Furniture,Tables,630.024,4,-199.5076
05-09-2016,Salem,South,Office Supplies,Art,27.86,7,9.1938
03-10-2017,Dallas,Central,Furniture,Tables,933.408,4,-173.3472
12/17/2016,Arlington,Central,Office Supplies,Paper,51.84,10,18.144
12/17/2016,Arlington,Central,Technology,Accessories,165.6,3,-6.21
04-06-2017,Marion,Central,Office Supplies,Paper,106.32,3,49.9704
05-09-2017,Seattle,West,Office Supplies,Binders,147.92,5,46.225
05-09-2017,Seattle,West,Office Supplies,Storage,104.28,3,26.07
05-09-2017,Seattle,West,Furniture,Tables,286.85,1,63.107
05-09-2017,Seattle,West,Office Supplies,Storage,66.96,4,2.6784
05-09-2017,Seattle,West,Technology,Accessories,199.98,2,87.9912
10-12-2017,Lakewood,East,Technology,Accessories,45,3,4.95
10-12-2017,Lakewood,East,Office Supplies,Fasteners,17.9,5,8.771
10-12-2017,Lakewood,East,Furniture,Furnishings,40.48,2,17.4064
10-12-2017,Lakewood,East,Furniture,Bookcases,2154.9,5,129.294
8/28/2016,Cincinnati,East,Office Supplies,Binders,18.432,8,-12.288
10-02-2015,Thornton,West,Office Supplies,Supplies,10.944,2,0.9576
11/23/2017,Roseville,Central,Office Supplies,Supplies,4.36,2,0.1744
11-12-2017,Tempe,West,Technology,Accessories,62.352,6,-10.9116
12/19/2016,Reading,East,Furniture,Furnishings,303.92,5,-30.392
3/30/2014,Apple Valley,Central,Office Supplies,Storage,129.3,2,6.465
11-08-2017,Baltimore,East,Furniture,Furnishings,274.2,10,112.422
9/14/2014,Corpus Christi,Central,Office Supplies,Fasteners,6.048,4,-1.3608
9/14/2014,Corpus Christi,Central,Office Supplies,Paper,6.848,2,2.14
9/14/2014,Corpus Christi,Central,Furniture,Furnishings,9.96,5,-6.723
9/14/2014,Corpus Christi,Central,Office Supplies,Binders,8.552,2,-13.6832
9/20/2015,Las Vegas,West,Office Supplies,Binders,45.584,11,16.5242
12-10-2015,Cleveland,East,Technology,Accessories,25.488,2,4.4604
5/28/2014,Seattle,West,Office Supplies,Binders,136.96,4,51.36
3/14/2017,Chicago,Central,Technology,Phones,49.616,2,4.9616
12-08-2016,Columbus,East,Office Supplies,Paper,10.584,3,3.4398
05-06-2017,Tucson,West,Office Supplies,Paper,84.416,4,27.4352
03-06-2016,Philadelphia,East,Technology,Phones,431.94,2,-71.99
03-06-2016,Philadelphia,East,Office Supplies,Binders,2.043,1,-1.4982
03-06-2016,Philadelphia,East,Technology,Phones,68.238,3,-12.5103
10/23/2017,Cranston,East,Furniture,Tables,240.744,4,-13.7568
10/23/2017,Cranston,East,Furniture,Furnishings,35,4,14.7
10/23/2017,Cranston,East,Furniture,Furnishings,210.68,2,50.5632
10/23/2017,Cranston,East,Furniture,Tables,637.896,3,-127.5792
10/23/2017,Cranston,East,Office Supplies,Paper,43.44,8,21.2856
10/23/2017,Cranston,East,Office Supplies,Appliances,2.22,1,0.666
4/28/2014,San Francisco,West,Technology,Phones,1679.96,5,125.997
4/18/2016,Houston,Central,Furniture,Chairs,344.372,4,-93.4724
4/18/2016,Houston,Central,Office Supplies,Storage,1554.936,3,77.7468
4/18/2016,Houston,Central,Furniture,Furnishings,127.88,5,-67.137
5/22/2016,Los Angeles,West,Technology,Phones,222.384,2,22.2384
5/28/2017,Chicago,Central,Furniture,Chairs,106.869,3,-29.0073
5/28/2017,Chicago,Central,Office Supplies,Binders,3.564,3,-6.237
8/25/2014,Houston,Central,Office Supplies,Binders,25.68,3,-39.804
8/25/2014,Houston,Central,Office Supplies,Binders,12.384,3,-19.8144
8/30/2014,Bristol,East,Office Supplies,Binders,25.3,5,11.891
8/30/2014,Bristol,East,Office Supplies,Storage,95.94,3,9.594
09-03-2015,Holland,Central,Office Supplies,Labels,7.5,2,3.6
3/28/2014,Albuquerque,West,Technology,Phones,302.376,3,22.6782
05-10-2015,Louisville,West,Technology,Accessories,46.688,4,-2.918
04-09-2015,New York City,East,Office Supplies,Storage,17.94,3,3.0498
04-09-2015,Norwich,East,Office Supplies,Appliances,370.14,3,144.3546
9/19/2016,San Francisco,West,Office Supplies,Binders,8.928,2,3.1248
11-11-2016,Noblesville,Central,Furniture,Tables,2678.94,6,241.1046
4/23/2017,Clarksville,South,Furniture,Bookcases,387.136,4,-14.5176
4/23/2017,Clarksville,South,Technology,Accessories,45.408,2,11.9196
4/23/2017,Clarksville,South,Furniture,Furnishings,77.952,3,-11.6928
4/23/2017,Clarksville,South,Office Supplies,Labels,3,1,1.05
10/22/2015,Hollywood,South,Office Supplies,Storage,9.952,1,0.9952
04-09-2017,York,East,Office Supplies,Binders,37.896,4,-29.0536
04-09-2017,York,East,Office Supplies,Paper,65.584,2,23.7742
10/27/2017,Mesa,West,Office Supplies,Paper,44.784,1,16.2342
10/30/2015,New York City,East,Technology,Machines,1035.8,4,269.308
12/18/2017,San Francisco,West,Office Supplies,Art,5.76,2,1.6704
03-12-2016,Los Angeles,West,Office Supplies,Paper,19.98,2,8.991
7/21/2014,Omaha,Central,Technology,Phones,35.98,2,10.0744
5/24/2016,Philadelphia,East,Office Supplies,Art,16.656,3,3.3312
02-11-2017,New York City,East,Office Supplies,Labels,20.7,2,9.936
9/20/2016,Grand Rapids,Central,Office Supplies,Binders,83.7,5,41.013
9/24/2017,Seattle,West,Furniture,Furnishings,199.8,10,71.928
3/27/2017,Fresno,West,Office Supplies,Paper,45.68,2,21.0128
3/27/2017,Fresno,West,Office Supplies,Paper,110.96,2,53.2608
3/27/2017,Fresno,West,Office Supplies,Paper,11.94,3,5.97
02-02-2016,Arlington,South,Technology,Machines,8749.95,5,2799.984
02-02-2016,Arlington,South,Office Supplies,Binders,36.4,8,18.2
02-02-2016,Arlington,South,Furniture,Furnishings,18.69,7,7.1022
07-07-2017,Los Angeles,West,Office Supplies,Fasteners,5.94,3,0.1188
10/23/2015,Lubbock,Central,Office Supplies,Paper,60.736,8,20.4984
10/23/2015,Lubbock,Central,Technology,Copiers,479.976,3,161.9919
10/23/2015,Lubbock,Central,Office Supplies,Binders,6.08,1,-10.336
12-02-2016,Longmont,West,Technology,Accessories,165.6,3,-6.21
03-05-2014,Yonkers,East,Office Supplies,Art,59.52,3,15.4752
03-05-2014,Yonkers,East,Technology,Accessories,479.97,3,177.5889
03-05-2014,Yonkers,East,Office Supplies,Supplies,18.62,2,5.3998
03-05-2014,Yonkers,East,Office Supplies,Binders,49.632,6,16.7508
03-05-2014,Yonkers,East,Office Supplies,Paper,97.82,2,45.9754
03-01-2015,Los Angeles,West,Technology,Phones,15.984,2,1.1988
03-01-2015,Los Angeles,West,Furniture,Chairs,184.752,3,-20.7846
2/20/2014,Los Angeles,West,Office Supplies,Paper,12.96,2,6.2208
05-02-2016,Amarillo,Central,Furniture,Chairs,366.744,4,-110.0232
03-08-2016,Dallas,Central,Office Supplies,Binders,8.856,9,-14.1696
03-08-2016,Dallas,Central,Technology,Accessories,27.96,5,8.388
03-08-2016,Dallas,Central,Office Supplies,Envelopes,146.352,3,49.3938
12-11-2015,Detroit,Central,Technology,Accessories,175.23,11,61.3305
12-11-2015,Detroit,Central,Technology,Phones,125.99,1,31.4975
12-11-2015,Detroit,Central,Office Supplies,Binders,23,2,10.35
12/22/2016,New York City,East,Office Supplies,Binders,25.584,2,8.9544
02-02-2016,Houston,Central,Furniture,Furnishings,73.784,2,-77.4732
06-05-2017,Orlando,South,Office Supplies,Paper,20.736,4,7.2576
8/21/2015,Florence,South,Office Supplies,Art,17.52,3,8.2344
8/21/2015,Florence,South,Office Supplies,Art,35.76,12,10.0128
04-07-2016,New York City,East,Office Supplies,Art,3.64,2,0.9828
06-04-2017,Frisco,Central,Furniture,Furnishings,30.336,6,-17.4432
12-04-2017,Paterson,East,Furniture,Furnishings,12.99,1,1.5588
12-04-2017,Paterson,East,Furniture,Chairs,182.22,3,45.555
12-04-2017,Paterson,East,Furniture,Chairs,302.94,3,18.1764
01-11-2016,Columbus,East,Furniture,Furnishings,54.992,14,8.9362
04-01-2016,Milwaukee,Central,Technology,Phones,12.99,1,0.2598
9/21/2017,San Francisco,West,Office Supplies,Paper,55.86,7,27.93
3/16/2017,Columbus,East,Technology,Phones,44.376,2,-7.396
3/16/2017,Columbus,East,Furniture,Furnishings,51.264,6,7.6896
3/16/2017,Columbus,East,Office Supplies,Binders,5.193,3,-3.462
3/16/2017,Columbus,East,Technology,Accessories,159.984,2,43.9956
3/16/2017,Columbus,East,Office Supplies,Storage,54.224,2,3.389
11-10-2017,Los Angeles,West,Furniture,Chairs,241.424,2,-36.2136
11/30/2016,Detroit,Central,Office Supplies,Paper,33.36,4,16.68
11/30/2016,Detroit,Central,Office Supplies,Paper,13.76,2,6.3296
11/30/2016,Detroit,Central,Office Supplies,Storage,496.86,7,24.843
11/30/2016,Detroit,Central,Furniture,Chairs,389.97,3,35.0973
1/13/2015,Columbus,South,Office Supplies,Labels,9.82,2,4.8118
5/16/2014,San Francisco,West,Technology,Accessories,56.4,3,3.384
06-07-2015,Philadelphia,East,Office Supplies,Binders,18.312,4,-12.208
06-07-2015,Philadelphia,East,Office Supplies,Paper,25.92,5,9.072
06-07-2015,Philadelphia,East,Office Supplies,Art,8.016,3,1.002
03-09-2017,Los Angeles,West,Technology,Copiers,479.984,2,59.998
03-09-2017,Los Angeles,West,Office Supplies,Binders,30.84,5,9.6375
12/22/2015,Philadelphia,East,Office Supplies,Storage,33.568,2,1.6784
12/22/2015,Philadelphia,East,Furniture,Chairs,422.625,7,0
08-06-2014,New York City,East,Technology,Accessories,199.98,2,83.9916
3/27/2016,Columbus,South,Furniture,Furnishings,20.24,1,8.7032
3/27/2016,Columbus,South,Furniture,Furnishings,39.92,4,11.1776
3/27/2016,Columbus,South,Office Supplies,Binders,32.54,2,15.9446
12-05-2015,Los Angeles,West,Technology,Accessories,39,3,17.55
12-05-2015,Los Angeles,West,Office Supplies,Labels,12.6,4,6.048
09-11-2015,Aurora,West,Furniture,Furnishings,24.64,4,4.004
7/17/2015,Houston,Central,Office Supplies,Labels,6.264,3,2.0358
7/17/2015,Houston,Central,Office Supplies,Fasteners,14.432,4,3.4276
5/30/2014,Chicago,Central,Technology,Copiers,719.976,3,134.9955
11/13/2017,Decatur,South,Technology,Accessories,239.92,8,23.992
12-09-2016,Springfield,South,Furniture,Tables,1056.86,7,158.529
3/22/2015,Plantation,South,Technology,Accessories,447.944,7,89.5888
3/22/2015,Plantation,South,Office Supplies,Storage,150.408,9,-33.8418
12/23/2016,Houston,Central,Technology,Phones,453.576,3,39.6879
12/23/2016,Houston,Central,Office Supplies,Labels,45.36,9,14.742
12/23/2016,Houston,Central,Technology,Phones,287.88,3,35.985
12/23/2016,Houston,Central,Technology,Phones,131.88,3,14.8365
12/23/2016,Houston,Central,Furniture,Furnishings,2.328,2,-0.7566
04-02-2016,Milwaukee,Central,Furniture,Chairs,1454.9,5,378.274
4/30/2017,Sanford,South,Office Supplies,Binders,4.842,3,-3.5508
4/30/2017,Sanford,South,Furniture,Furnishings,220.704,6,-8.2764
11/17/2016,The Colony,Central,Technology,Phones,67.176,3,6.7176
11/17/2016,The Colony,Central,Office Supplies,Paper,15.232,4,5.5216
11-10-2016,Troy,East,Office Supplies,Paper,31.104,6,10.8864
12-06-2016,Hempstead,East,Office Supplies,Binders,968.744,7,314.8418
12-06-2016,Hempstead,East,Office Supplies,Binders,222.352,13,77.8232
12-06-2016,Hempstead,East,Technology,Copiers,479.984,2,89.997
04-03-2016,Dallas,Central,Office Supplies,Paper,10.272,3,3.21
11/28/2014,Houston,Central,Technology,Machines,998.85,5,-199.77
10/20/2015,New York City,East,Office Supplies,Paper,24.56,2,11.5432
9/19/2014,San Francisco,West,Office Supplies,Fasteners,5.67,3,0.1134
8/27/2017,Port Saint Lucie,South,Office Supplies,Appliances,14.336,4,0.896
